game_id,season,home_team_id,Home Team,away_team_id,Away Team,outcome
2017020431,20172018,5,Pittsburgh Penguins,2,New York Islanders,home win OT
2017020155,20172018,7,Buffalo Sabres,28,San Jose Sharks,away win REG
2017020007,20172018,3,New York Rangers,21,Colorado Avalanche,away win REG
2017020414,20172018,18,Nashville Predators,6,Boston Bruins,home win REG
2017020091,20172018,28,San Jose Sharks,8,Montreal Canadiens,home win REG
2017021214,20172018,25,Dallas Stars,30,Minnesota Wild,home win REG
2017020475,20172018,9,Ottawa Senators,3,New York Rangers,home win REG
2017020126,20172018,2,New York Islanders,53,Arizona Coyotes,home win REG
2017020895,20172018,9,Ottawa Senators,3,New York Rangers,home win REG
2017020667,20172018,12,Carolina Hurricanes,15,Washington Capitals,away win REG
2017020089,20172018,22,Edmonton Oilers,12,Carolina Hurricanes,away win REG
2017020481,20172018,29,Columbus Blue Jackets,2,New York Islanders,home win REG
2017020948,20172018,10,Toronto Maple Leafs,6,Boston Bruins,home win REG
2017020093,20172018,19,St Louis Blues,16,Chicago Blackhawks,home win REG
2017020202,20172018,14,Tampa Bay Lightning,29,Columbus Blue Jackets,home win SO
2017020167,20172018,12,Carolina Hurricanes,24,Anaheim Ducks,away win SO
2017020738,20172018,25,Dallas Stars,13,Florida Panthers,home win REG
2017020292,20172018,4,Philadelphia Flyers,20,Calgary Flames,away win OT
2017020242,20172018,7,Buffalo Sabres,13,Florida Panthers,away win REG
2017020803,20172018,23,Vancouver Canucks,14,Tampa Bay Lightning,away win REG
2017020502,20172018,15,Washington Capitals,24,Anaheim Ducks,home win OT
2017020845,20172018,8,Montreal Canadiens,18,Nashville Predators,away win SO
2017021168,20172018,10,Toronto Maple Leafs,7,Buffalo Sabres,away win REG
2017020729,20172018,16,Chicago Blackhawks,14,Tampa Bay Lightning,away win REG
2017020509,20172018,23,Vancouver Canucks,20,Calgary Flames,away win REG
2017020103,20172018,53,Arizona Coyotes,25,Dallas Stars,away win REG
2017020768,20172018,18,Nashville Predators,16,Chicago Blackhawks,away win REG
2017020635,20172018,21,Colorado Avalanche,30,Minnesota Wild,home win REG
2017020544,20172018,2,New York Islanders,52,Winnipeg Jets,home win REG
2017020764,20172018,5,Pittsburgh Penguins,28,San Jose Sharks,home win REG
2017020324,20172018,5,Pittsburgh Penguins,23,Vancouver Canucks,away win REG
2017021196,20172018,16,Chicago Blackhawks,52,Winnipeg Jets,home win REG
2017020861,20172018,10,Toronto Maple Leafs,14,Tampa Bay Lightning,home win REG
2017020386,20172018,20,Calgary Flames,53,Arizona Coyotes,home win REG
2017020787,20172018,23,Vancouver Canucks,16,Chicago Blackhawks,home win REG
2017020397,20172018,30,Minnesota Wild,19,St Louis Blues,home win OT
2017020179,20172018,17,Detroit Red Wings,53,Arizona Coyotes,home win REG
2017020919,20172018,1,New Jersey Devils,29,Columbus Blue Jackets,away win REG
2017020860,20172018,24,Anaheim Ducks,28,San Jose Sharks,away win SO
2017020407,20172018,20,Calgary Flames,22,Edmonton Oilers,away win REG
2017020852,20172018,15,Washington Capitals,17,Detroit Red Wings,away win OT
2017020578,20172018,17,Detroit Red Wings,3,New York Rangers,home win SO
2017020444,20172018,6,Boston Bruins,2,New York Islanders,home win REG
2017021019,20172018,23,Vancouver Canucks,2,New York Islanders,home win OT
2017020171,20172018,4,Philadelphia Flyers,53,Arizona Coyotes,away win OT
2017021228,20172018,26,Los Angeles Kings,21,Colorado Avalanche,home win REG
2017020015,20172018,25,Dallas Stars,54,Vegas Golden Knights,away win REG
2017020182,20172018,22,Edmonton Oilers,5,Pittsburgh Penguins,away win REG
2017020474,20172018,54,Vegas Golden Knights,12,Carolina Hurricanes,away win SO
2017020492,20172018,1,New Jersey Devils,25,Dallas Stars,home win REG
2017020451,20172018,29,Columbus Blue Jackets,53,Arizona Coyotes,home win REG
2017021098,20172018,7,Buffalo Sabres,16,Chicago Blackhawks,home win REG
2017020165,20172018,21,Colorado Avalanche,16,Chicago Blackhawks,home win REG
2017021146,20172018,7,Buffalo Sabres,8,Montreal Canadiens,away win REG
2017021227,20172018,30,Minnesota Wild,22,Edmonton Oilers,home win REG
2017020902,20172018,16,Chicago Blackhawks,15,Washington Capitals,home win REG
2017020950,20172018,17,Detroit Red Wings,12,Carolina Hurricanes,home win REG
2017020124,20172018,3,New York Rangers,28,San Jose Sharks,away win REG
2017020283,20172018,30,Minnesota Wild,18,Nashville Predators,home win REG
2017020318,20172018,25,Dallas Stars,8,Montreal Canadiens,home win REG
2017020074,20172018,23,Vancouver Canucks,20,Calgary Flames,away win REG
2017020195,20172018,20,Calgary Flames,5,Pittsburgh Penguins,home win OT
2017020601,20172018,7,Buffalo Sabres,3,New York Rangers,away win OT
2017020077,20172018,54,Vegas Golden Knights,6,Boston Bruins,home win REG
2017021184,20172018,22,Edmonton Oilers,29,Columbus Blue Jackets,away win REG
2017020209,20172018,53,Arizona Coyotes,12,Carolina Hurricanes,home win SO
2017021021,20172018,1,New Jersey Devils,8,Montreal Canadiens,home win REG
2017020606,20172018,8,Montreal Canadiens,28,San Jose Sharks,away win REG
2017020390,20172018,3,New York Rangers,12,Carolina Hurricanes,home win REG
2017021220,20172018,8,Montreal Canadiens,1,New Jersey Devils,away win REG
2017021097,20172018,54,Vegas Golden Knights,30,Minnesota Wild,away win REG
2017020150,20172018,1,New Jersey Devils,9,Ottawa Senators,home win SO
2017020234,20172018,28,San Jose Sharks,14,Tampa Bay Lightning,away win REG
2017020893,20172018,25,Dallas Stars,19,St Louis Blues,home win REG
2017020733,20172018,5,Pittsburgh Penguins,12,Carolina Hurricanes,home win REG
2017020256,20172018,12,Carolina Hurricanes,16,Chicago Blackhawks,away win OT
2017020442,20172018,16,Chicago Blackhawks,7,Buffalo Sabres,home win OT
2017020303,20172018,23,Vancouver Canucks,19,St Louis Blues,away win OT
2017021268,20172018,20,Calgary Flames,54,Vegas Golden Knights,home win REG
2017020037,20172018,22,Edmonton Oilers,52,Winnipeg Jets,away win REG
2017020231,20172018,24,Anaheim Ducks,26,Los Angeles Kings,away win OT
2017020102,20172018,20,Calgary Flames,12,Carolina Hurricanes,away win REG
2017020561,20172018,3,New York Rangers,15,Washington Capitals,home win SO
2017020805,20172018,15,Washington Capitals,54,Vegas Golden Knights,away win REG
2017021174,20172018,16,Chicago Blackhawks,28,San Jose Sharks,away win SO
2017020669,20172018,53,Arizona Coyotes,22,Edmonton Oilers,away win REG
2017020791,20172018,30,Minnesota Wild,54,Vegas Golden Knights,home win REG
2017020180,20172018,30,Minnesota Wild,52,Winnipeg Jets,away win REG
2017020534,20172018,18,Nashville Predators,12,Carolina Hurricanes,away win REG
2017020114,20172018,14,Tampa Bay Lightning,5,Pittsburgh Penguins,home win REG
2017021113,20172018,16,Chicago Blackhawks,19,St Louis Blues,away win OT
2017020749,20172018,8,Montreal Canadiens,12,Carolina Hurricanes,away win REG
2017021084,20172018,2,New York Islanders,15,Washington Capitals,away win REG
2017020185,20172018,28,San Jose Sharks,18,Nashville Predators,home win REG
2017020747,20172018,4,Philadelphia Flyers,14,Tampa Bay Lightning,away win REG
2017020382,20172018,17,Detroit Red Wings,8,Montreal Canadiens,away win REG
2017020141,20172018,5,Pittsburgh Penguins,52,Winnipeg Jets,home win OT
2017020464,20172018,52,Winnipeg Jets,23,Vancouver Canucks,home win REG
2017021094,20172018,21,Colorado Avalanche,18,Nashville Predators,away win REG
2017020959,20172018,18,Nashville Predators,19,St Louis Blues,home win REG
2017020503,20172018,12,Carolina Hurricanes,29,Columbus Blue Jackets,home win REG
2017020676,20172018,54,Vegas Golden Knights,22,Edmonton Oilers,away win OT
2017021263,20172018,12,Carolina Hurricanes,14,Tampa Bay Lightning,home win OT
2017020763,20172018,2,New York Islanders,13,Florida Panthers,away win REG
2017020869,20172018,12,Carolina Hurricanes,26,Los Angeles Kings,home win REG
2017021033,20172018,1,New Jersey Devils,52,Winnipeg Jets,away win REG
2017020314,20172018,30,Minnesota Wild,1,New Jersey Devils,away win OT
2017021222,20172018,24,Anaheim Ducks,21,Colorado Avalanche,home win OT
2017020707,20172018,24,Anaheim Ducks,26,Los Angeles Kings,home win REG
2017021078,20172018,10,Toronto Maple Leafs,25,Dallas Stars,home win SO
2017020737,20172018,18,Nashville Predators,14,Tampa Bay Lightning,away win OT
2017020140,20172018,3,New York Rangers,53,Arizona Coyotes,home win REG
2017021143,20172018,16,Chicago Blackhawks,23,Vancouver Canucks,away win REG
2017020372,20172018,17,Detroit Red Wings,26,Los Angeles Kings,away win REG
2017020956,20172018,53,Arizona Coyotes,24,Anaheim Ducks,home win REG
2017020272,20172018,52,Winnipeg Jets,53,Arizona Coyotes,home win REG
2017020741,20172018,54,Vegas Golden Knights,29,Columbus Blue Jackets,home win REG
2017020133,20172018,30,Minnesota Wild,23,Vancouver Canucks,away win REG
2017020449,20172018,3,New York Rangers,1,New Jersey Devils,home win REG
2017020960,20172018,3,New York Rangers,17,Detroit Red Wings,away win OT
2017020307,20172018,3,New York Rangers,9,Ottawa Senators,home win REG
2017020189,20172018,14,Tampa Bay Lightning,3,New York Rangers,away win OT
2017020659,20172018,30,Minnesota Wild,20,Calgary Flames,away win OT
2017021246,20172018,17,Detroit Red Wings,8,Montreal Canadiens,away win REG
2017020587,20172018,9,Ottawa Senators,6,Boston Bruins,away win REG
2017021129,20172018,16,Chicago Blackhawks,21,Colorado Avalanche,away win REG
2017020603,20172018,2,New York Islanders,6,Boston Bruins,away win REG
2017020857,20172018,1,New Jersey Devils,6,Boston Bruins,away win REG
2017021207,20172018,17,Detroit Red Wings,9,Ottawa Senators,home win REG
2017020596,20172018,25,Dallas Stars,28,San Jose Sharks,home win REG
2017020877,20172018,21,Colorado Avalanche,8,Montreal Canadiens,home win REG
2017021231,20172018,29,Columbus Blue Jackets,17,Detroit Red Wings,home win OT
2017020196,20172018,53,Arizona Coyotes,7,Buffalo Sabres,away win REG
2017020277,20172018,24,Anaheim Ducks,6,Boston Bruins,home win REG
2017021120,20172018,53,Arizona Coyotes,20,Calgary Flames,home win REG
2017020178,20172018,3,New York Rangers,54,Vegas Golden Knights,home win REG
2017020159,20172018,14,Tampa Bay Lightning,24,Anaheim Ducks,away win REG
2017020429,20172018,24,Anaheim Ducks,9,Ottawa Senators,home win REG
2017021180,20172018,19,St Louis Blues,28,San Jose Sharks,home win OT
2017021145,20172018,28,San Jose Sharks,54,Vegas Golden Knights,home win OT
2017020794,20172018,6,Boston Bruins,10,Toronto Maple Leafs,home win REG
2017020387,20172018,22,Edmonton Oilers,10,Toronto Maple Leafs,away win REG
2017020469,20172018,15,Washington Capitals,21,Colorado Avalanche,home win REG
2017021070,20172018,28,San Jose Sharks,17,Detroit Red Wings,home win REG
2017020799,20172018,52,Winnipeg Jets,21,Colorado Avalanche,home win REG
2017020920,20172018,4,Philadelphia Flyers,8,Montreal Canadiens,home win OT
2017020188,20172018,9,Ottawa Senators,17,Detroit Red Wings,home win REG
2017020515,20172018,22,Edmonton Oilers,28,San Jose Sharks,home win REG
2017020401,20172018,15,Washington Capitals,29,Columbus Blue Jackets,home win REG
2017021163,20172018,5,Pittsburgh Penguins,4,Philadelphia Flyers,home win OT
2017020206,20172018,52,Winnipeg Jets,8,Montreal Canadiens,away win OT
2017020129,20172018,12,Carolina Hurricanes,14,Tampa Bay Lightning,away win REG
2017021128,20172018,52,Winnipeg Jets,26,Los Angeles Kings,home win OT
2017020312,20172018,15,Washington Capitals,20,Calgary Flames,away win REG
2017020641,20172018,26,Los Angeles Kings,18,Nashville Predators,away win REG
2017021092,20172018,15,Washington Capitals,2,New York Islanders,home win REG
2017020760,20172018,28,San Jose Sharks,3,New York Rangers,away win REG
2017020525,20172018,54,Vegas Golden Knights,14,Tampa Bay Lightning,home win REG
2017021075,20172018,30,Minnesota Wild,21,Colorado Avalanche,away win REG
2017021233,20172018,14,Tampa Bay Lightning,6,Boston Bruins,home win REG
2017021244,20172018,15,Washington Capitals,18,Nashville Predators,away win REG
2017020498,20172018,9,Ottawa Senators,8,Montreal Canadiens,home win REG
2017020563,20172018,12,Carolina Hurricanes,8,Montreal Canadiens,home win REG
2017020631,20172018,52,Winnipeg Jets,7,Buffalo Sabres,home win REG
2017020204,20172018,4,Philadelphia Flyers,21,Colorado Avalanche,away win SO
2017020684,20172018,21,Colorado Avalanche,24,Anaheim Ducks,home win REG
2017020802,20172018,20,Calgary Flames,16,Chicago Blackhawks,home win OT
2017020040,20172018,12,Carolina Hurricanes,29,Columbus Blue Jackets,away win OT
2017020905,20172018,3,New York Rangers,4,Philadelphia Flyers,away win REG
2017020246,20172018,25,Dallas Stars,2,New York Islanders,home win REG
2017020305,20172018,12,Carolina Hurricanes,2,New York Islanders,home win REG
2017020759,20172018,24,Anaheim Ducks,52,Winnipeg Jets,home win SO
2017020558,20172018,6,Boston Bruins,9,Ottawa Senators,home win REG
2017021198,20172018,23,Vancouver Canucks,22,Edmonton Oilers,home win REG
2017020549,20172018,5,Pittsburgh Penguins,24,Anaheim Ducks,away win REG
2017020814,20172018,12,Carolina Hurricanes,4,Philadelphia Flyers,away win OT
2017021030,20172018,4,Philadelphia Flyers,5,Pittsburgh Penguins,away win REG
2017020306,20172018,17,Detroit Red Wings,21,Colorado Avalanche,away win OT
2017021015,20172018,7,Buffalo Sabres,10,Toronto Maple Leafs,home win REG
2017020879,20172018,1,New Jersey Devils,12,Carolina Hurricanes,home win REG
2017020848,20172018,29,Columbus Blue Jackets,1,New Jersey Devils,home win REG
2017020942,20172018,12,Carolina Hurricanes,5,Pittsburgh Penguins,away win REG
2017020192,20172018,30,Minnesota Wild,8,Montreal Canadiens,home win REG
2017020758,20172018,54,Vegas Golden Knights,2,New York Islanders,away win REG
2017020744,20172018,16,Chicago Blackhawks,10,Toronto Maple Leafs,away win OT
2017020822,20172018,21,Colorado Avalanche,28,San Jose Sharks,home win REG
2017020149,20172018,54,Vegas Golden Knights,21,Colorado Avalanche,home win REG
2017020467,20172018,1,New Jersey Devils,26,Los Angeles Kings,home win REG
2017020039,20172018,3,New York Rangers,19,St Louis Blues,away win REG
2017020746,20172018,1,New Jersey Devils,18,Nashville Predators,away win REG
2017021053,20172018,26,Los Angeles Kings,19,St Louis Blues,away win REG
2017020384,20172018,30,Minnesota Wild,54,Vegas Golden Knights,home win REG
2017020282,20172018,14,Tampa Bay Lightning,25,Dallas Stars,home win REG
2017020028,20172018,23,Vancouver Canucks,22,Edmonton Oilers,home win REG
2017020701,20172018,14,Tampa Bay Lightning,54,Vegas Golden Knights,away win REG
2017020201,20172018,6,Boston Bruins,15,Washington Capitals,away win REG
2017021111,20172018,2,New York Islanders,12,Carolina Hurricanes,away win REG
2017020535,20172018,25,Dallas Stars,16,Chicago Blackhawks,home win REG
2017021161,20172018,30,Minnesota Wild,18,Nashville Predators,home win REG
2017021186,20172018,10,Toronto Maple Leafs,13,Florida Panthers,home win REG
2017020687,20172018,10,Toronto Maple Leafs,19,St Louis Blues,away win OT
2017020786,20172018,53,Arizona Coyotes,25,Dallas Stars,away win REG
2017021127,20172018,14,Tampa Bay Lightning,10,Toronto Maple Leafs,home win REG
2017020832,20172018,30,Minnesota Wild,53,Arizona Coyotes,away win OT
2017021191,20172018,7,Buffalo Sabres,17,Detroit Red Wings,away win REG
2017021237,20172018,28,San Jose Sharks,25,Dallas Stars,away win REG
2017020777,20172018,7,Buffalo Sabres,13,Florida Panthers,away win REG
2017021232,20172018,8,Montreal Canadiens,52,Winnipeg Jets,away win OT
2017020742,20172018,24,Anaheim Ducks,3,New York Rangers,home win REG
2017021183,20172018,25,Dallas Stars,4,Philadelphia Flyers,home win OT
2017020057,20172018,28,San Jose Sharks,7,Buffalo Sabres,home win REG
2017021187,20172018,15,Washington Capitals,3,New York Rangers,home win OT
2017020218,20172018,10,Toronto Maple Leafs,54,Vegas Golden Knights,home win SO
2017020536,20172018,22,Edmonton Oilers,19,St Louis Blues,home win REG
2017020865,20172018,7,Buffalo Sabres,14,Tampa Bay Lightning,home win REG
2017020316,20172018,4,Philadelphia Flyers,23,Vancouver Canucks,away win REG
2017021264,20172018,52,Winnipeg Jets,16,Chicago Blackhawks,home win REG
2017021208,20172018,23,Vancouver Canucks,29,Columbus Blue Jackets,home win OT
2017020827,20172018,1,New Jersey Devils,20,Calgary Flames,away win REG
2017020248,20172018,54,Vegas Golden Knights,52,Winnipeg Jets,home win REG
2017020876,20172018,10,Toronto Maple Leafs,29,Columbus Blue Jackets,home win REG
2017020838,20172018,13,Florida Panthers,26,Los Angeles Kings,away win REG
2017021238,20172018,7,Buffalo Sabres,9,Ottawa Senators,away win REG
2017021164,20172018,25,Dallas Stars,23,Vancouver Canucks,away win REG
2017020613,20172018,54,Vegas Golden Knights,18,Nashville Predators,home win REG
2017020079,20172018,26,Los Angeles Kings,2,New York Islanders,home win REG
2017021135,20172018,20,Calgary Flames,24,Anaheim Ducks,away win REG
2017021016,20172018,5,Pittsburgh Penguins,20,Calgary Flames,home win OT
2017021037,20172018,14,Tampa Bay Lightning,3,New York Rangers,home win REG
2017020361,20172018,6,Boston Bruins,22,Edmonton Oilers,away win REG
2017020291,20172018,17,Detroit Red Wings,7,Buffalo Sabres,home win REG
2017021050,20172018,14,Tampa Bay Lightning,8,Montreal Canadiens,home win SO
2017020841,20172018,25,Dallas Stars,5,Pittsburgh Penguins,home win SO
2017020846,20172018,14,Tampa Bay Lightning,26,Los Angeles Kings,home win REG
2017020833,20172018,16,Chicago Blackhawks,25,Dallas Stars,away win REG
2017020903,20172018,20,Calgary Flames,13,Florida Panthers,away win REG
2017020416,20172018,5,Pittsburgh Penguins,3,New York Rangers,away win REG
2017020688,20172018,2,New York Islanders,1,New Jersey Devils,away win REG
2017020721,20172018,15,Washington Capitals,4,Philadelphia Flyers,away win OT
2017020520,20172018,9,Ottawa Senators,30,Minnesota Wild,away win REG
2017021259,20172018,10,Toronto Maple Leafs,8,Montreal Canadiens,home win REG
2017020163,20172018,18,Nashville Predators,2,New York Islanders,away win REG
2017020997,20172018,23,Vancouver Canucks,18,Nashville Predators,away win OT
2017020399,20172018,14,Tampa Bay Lightning,28,San Jose Sharks,home win REG
2017020992,20172018,13,Florida Panthers,7,Buffalo Sabres,home win REG
2017021054,20172018,28,San Jose Sharks,15,Washington Capitals,away win REG
2017021248,20172018,52,Winnipeg Jets,20,Calgary Flames,home win REG
2017021047,20172018,23,Vancouver Canucks,30,Minnesota Wild,away win REG
2017020413,20172018,13,Florida Panthers,2,New York Islanders,away win SO
2017020560,20172018,2,New York Islanders,7,Buffalo Sabres,home win OT
2017021241,20172018,1,New Jersey Devils,10,Toronto Maple Leafs,home win REG
2017020609,20172018,25,Dallas Stars,29,Columbus Blue Jackets,away win REG
2017021212,20172018,12,Carolina Hurricanes,3,New York Rangers,away win REG
2017020637,20172018,10,Toronto Maple Leafs,23,Vancouver Canucks,home win SO
2017020644,20172018,15,Washington Capitals,19,St Louis Blues,home win OT
2017020605,20172018,12,Carolina Hurricanes,15,Washington Capitals,away win OT
2017020577,20172018,9,Ottawa Senators,29,Columbus Blue Jackets,home win REG
2017020278,20172018,10,Toronto Maple Leafs,1,New Jersey Devils,home win OT
2017020289,20172018,28,San Jose Sharks,13,Florida Panthers,away win REG
2017021158,20172018,2,New York Islanders,16,Chicago Blackhawks,away win REG
2017020961,20172018,30,Minnesota Wild,28,San Jose Sharks,home win OT
2017020081,20172018,1,New Jersey Devils,14,Tampa Bay Lightning,home win SO
2017021147,20172018,5,Pittsburgh Penguins,1,New Jersey Devils,away win OT
2017020792,20172018,8,Montreal Canadiens,24,Anaheim Ducks,home win REG
2017020433,20172018,14,Tampa Bay Lightning,21,Colorado Avalanche,home win REG
2017020360,20172018,3,New York Rangers,23,Vancouver Canucks,home win SO
2017020222,20172018,23,Vancouver Canucks,17,Detroit Red Wings,away win REG
2017020548,20172018,3,New York Rangers,10,Toronto Maple Leafs,away win REG
2017020622,20172018,30,Minnesota Wild,7,Buffalo Sabres,home win REG
2017020491,20172018,7,Buffalo Sabres,12,Carolina Hurricanes,away win OT
2017020984,20172018,4,Philadelphia Flyers,12,Carolina Hurricanes,away win REG
2017020538,20172018,28,San Jose Sharks,23,Vancouver Canucks,home win OT
2017020771,20172018,20,Calgary Flames,54,Vegas Golden Knights,away win REG
2017020977,20172018,28,San Jose Sharks,22,Edmonton Oilers,home win REG
2017020599,20172018,20,Calgary Flames,16,Chicago Blackhawks,home win OT
2017020274,20172018,26,Los Angeles Kings,23,Vancouver Canucks,away win REG
2017020668,20172018,16,Chicago Blackhawks,52,Winnipeg Jets,home win REG
2017021229,20172018,1,New Jersey Devils,3,New York Rangers,home win REG
2017020076,20172018,28,San Jose Sharks,2,New York Islanders,away win REG
2017020527,20172018,4,Philadelphia Flyers,17,Detroit Red Wings,home win REG
2017021090,20172018,53,Arizona Coyotes,18,Nashville Predators,away win REG
2017020090,20172018,54,Vegas Golden Knights,7,Buffalo Sabres,home win OT
2017020477,20172018,17,Detroit Red Wings,6,Boston Bruins,away win OT
2017021148,20172018,19,St Louis Blues,23,Vancouver Canucks,home win REG
2017020358,20172018,26,Los Angeles Kings,24,Anaheim Ducks,home win SO
2017020101,20172018,21,Colorado Avalanche,19,St Louis Blues,away win REG
2017021051,20172018,4,Philadelphia Flyers,52,Winnipeg Jets,home win REG
2017021108,20172018,21,Colorado Avalanche,17,Detroit Red Wings,home win REG
2017020748,20172018,5,Pittsburgh Penguins,30,Minnesota Wild,home win REG
2017020589,20172018,15,Washington Capitals,1,New Jersey Devils,home win REG
2017020511,20172018,6,Boston Bruins,29,Columbus Blue Jackets,home win REG
2017020263,20172018,24,Anaheim Ducks,14,Tampa Bay Lightning,away win REG
2017020616,20172018,6,Boston Bruins,13,Florida Panthers,away win REG
2017020623,20172018,25,Dallas Stars,1,New Jersey Devils,home win REG
2017020331,20172018,53,Arizona Coyotes,28,San Jose Sharks,away win REG
2017020973,20172018,30,Minnesota Wild,19,St Louis Blues,home win REG
2017020200,20172018,9,Ottawa Senators,54,Vegas Golden Knights,away win REG
2017021156,20172018,13,Florida Panthers,53,Arizona Coyotes,home win REG
2017020100,20172018,16,Chicago Blackhawks,22,Edmonton Oilers,away win OT
2017020662,20172018,7,Buffalo Sabres,29,Columbus Blue Jackets,home win REG
2017020916,20172018,16,Chicago Blackhawks,26,Los Angeles Kings,away win REG
2017020647,20172018,29,Columbus Blue Jackets,13,Florida Panthers,home win SO
2017020112,20172018,6,Boston Bruins,7,Buffalo Sabres,away win OT
2017020926,20172018,23,Vancouver Canucks,21,Colorado Avalanche,away win OT
2017020216,20172018,20,Calgary Flames,1,New Jersey Devils,home win SO
2017020055,20172018,23,Vancouver Canucks,52,Winnipeg Jets,away win REG
2017020034,20172018,7,Buffalo Sabres,1,New Jersey Devils,away win REG
2017020097,20172018,4,Philadelphia Flyers,18,Nashville Predators,away win REG
2017020302,20172018,18,Nashville Predators,21,Colorado Avalanche,home win REG
2017021172,20172018,8,Montreal Canadiens,17,Detroit Red Wings,home win REG
2017020569,20172018,15,Washington Capitals,6,Boston Bruins,home win SO
2017020610,20172018,21,Colorado Avalanche,52,Winnipeg Jets,home win OT
2017020111,20172018,4,Philadelphia Flyers,22,Edmonton Oilers,home win REG
2017020134,20172018,21,Colorado Avalanche,25,Dallas Stars,home win REG
2017020473,20172018,16,Chicago Blackhawks,13,Florida Panthers,home win OT
2017021039,20172018,18,Nashville Predators,24,Anaheim Ducks,home win REG
2017020249,20172018,3,New York Rangers,22,Edmonton Oilers,home win REG
2017020237,20172018,8,Montreal Canadiens,30,Minnesota Wild,away win REG
2017020207,20172018,25,Dallas Stars,7,Buffalo Sabres,home win REG
2017020173,20172018,9,Ottawa Senators,8,Montreal Canadiens,away win REG
2017020122,20172018,17,Detroit Red Wings,23,Vancouver Canucks,away win REG
2017020235,20172018,1,New Jersey Devils,22,Edmonton Oilers,away win OT
2017021197,20172018,20,Calgary Flames,29,Columbus Blue Jackets,away win REG
2017020453,20172018,20,Calgary Flames,23,Vancouver Canucks,home win REG
2017020703,20172018,21,Colorado Avalanche,28,San Jose Sharks,home win REG
2017020935,20172018,17,Detroit Red Wings,7,Buffalo Sabres,away win OT
2017020370,20172018,4,Philadelphia Flyers,28,San Jose Sharks,away win REG
2017020269,20172018,13,Florida Panthers,25,Dallas Stars,home win SO
2017021042,20172018,26,Los Angeles Kings,15,Washington Capitals,home win REG
2017020797,20172018,1,New Jersey Devils,5,Pittsburgh Penguins,home win REG
2017021202,20172018,15,Washington Capitals,12,Carolina Hurricanes,away win REG
2017021179,20172018,17,Detroit Red Wings,5,Pittsburgh Penguins,home win REG
2017020457,20172018,16,Chicago Blackhawks,53,Arizona Coyotes,home win REG
2017020295,20172018,52,Winnipeg Jets,1,New Jersey Devils,home win REG
2017020573,20172018,23,Vancouver Canucks,16,Chicago Blackhawks,home win REG
2017020426,20172018,10,Toronto Maple Leafs,20,Calgary Flames,home win SO
2017020889,20172018,28,San Jose Sharks,23,Vancouver Canucks,home win REG
2017020367,20172018,7,Buffalo Sabres,14,Tampa Bay Lightning,away win REG
2017020914,20172018,20,Calgary Flames,6,Boston Bruins,away win OT
2017020674,20172018,30,Minnesota Wild,52,Winnipeg Jets,home win REG
2017021000,20172018,14,Tampa Bay Lightning,4,Philadelphia Flyers,home win SO
2017020645,20172018,16,Chicago Blackhawks,22,Edmonton Oilers,home win REG
2017020128,20172018,5,Pittsburgh Penguins,22,Edmonton Oilers,home win OT
2017020176,20172018,23,Vancouver Canucks,25,Dallas Stars,away win OT
2017020271,20172018,30,Minnesota Wild,4,Philadelphia Flyers,home win REG
2017020427,20172018,15,Washington Capitals,16,Chicago Blackhawks,home win REG
2017021022,20172018,3,New York Rangers,52,Winnipeg Jets,away win REG
2017020581,20172018,30,Minnesota Wild,18,Nashville Predators,home win REG
2017020937,20172018,18,Nashville Predators,28,San Jose Sharks,home win REG
2017021139,20172018,29,Columbus Blue Jackets,13,Florida Panthers,home win REG
2017020862,20172018,22,Edmonton Oilers,13,Florida Panthers,away win REG
2017020041,20172018,8,Montreal Canadiens,16,Chicago Blackhawks,away win REG
2017020340,20172018,1,New Jersey Devils,23,Vancouver Canucks,home win REG
2017020934,20172018,9,Ottawa Senators,14,Tampa Bay Lightning,away win REG
2017020780,20172018,12,Carolina Hurricanes,8,Montreal Canadiens,home win REG
2017021166,20172018,30,Minnesota Wild,6,Boston Bruins,away win OT
2017020217,20172018,6,Boston Bruins,30,Minnesota Wild,home win REG
2017020532,20172018,5,Pittsburgh Penguins,29,Columbus Blue Jackets,home win SO
2017020137,20172018,19,St Louis Blues,20,Calgary Flames,home win REG
2017020708,20172018,7,Buffalo Sabres,25,Dallas Stars,away win REG
2017020359,20172018,12,Carolina Hurricanes,18,Nashville Predators,home win SO
2017020115,20172018,2,New York Islanders,28,San Jose Sharks,home win REG
2017020980,20172018,19,St Louis Blues,17,Detroit Red Wings,home win REG
2017021044,20172018,29,Columbus Blue Jackets,17,Detroit Red Wings,home win REG
2017020964,20172018,29,Columbus Blue Jackets,15,Washington Capitals,home win REG
2017020043,20172018,25,Dallas Stars,17,Detroit Red Wings,home win REG
2017021005,20172018,15,Washington Capitals,10,Toronto Maple Leafs,home win REG
2017020485,20172018,52,Winnipeg Jets,16,Chicago Blackhawks,away win REG
2017020628,20172018,2,New York Islanders,5,Pittsburgh Penguins,away win REG
2017021063,20172018,3,New York Rangers,12,Carolina Hurricanes,home win REG
2017020556,20172018,23,Vancouver Canucks,19,St Louis Blues,away win REG
2017020377,20172018,6,Boston Bruins,14,Tampa Bay Lightning,home win REG
2017020038,20172018,24,Anaheim Ducks,20,Calgary Flames,away win REG
2017020374,20172018,20,Calgary Flames,10,Toronto Maple Leafs,away win REG
