game_id,season,type,away_team_id,home_team_id,outcome
2017020453,20172018,R,23,20,home win REG
2017020703,20172018,R,28,21,home win REG
2017020935,20172018,R,7,17,away win OT
2017020370,20172018,R,28,4,away win REG
2017020269,20172018,R,25,13,home win SO
2017021042,20172018,R,15,26,home win REG
2017020797,20172018,R,5,1,home win REG
2017021202,20172018,R,12,15,away win REG
2017021179,20172018,R,5,17,home win REG
2017020457,20172018,R,53,16,home win REG
2017020295,20172018,R,1,52,home win REG
2017020573,20172018,R,16,23,home win REG
2017020426,20172018,R,20,10,home win SO
2017020889,20172018,R,23,28,home win REG
2017020367,20172018,R,14,7,away win REG
2017020914,20172018,R,6,20,away win OT
2017020674,20172018,R,52,30,home win REG
2017021000,20172018,R,4,14,home win SO
2017020645,20172018,R,22,16,home win REG
2017020128,20172018,R,22,5,home win OT
2017020176,20172018,R,25,23,away win OT
2017020271,20172018,R,4,30,home win REG
2017020427,20172018,R,16,15,home win REG
2017021022,20172018,R,52,3,away win REG
2017020581,20172018,R,18,30,home win REG
2017020937,20172018,R,28,18,home win REG
2017021139,20172018,R,13,29,home win REG
2017020862,20172018,R,13,22,away win REG
2017020041,20172018,R,16,8,away win REG
2017020340,20172018,R,23,1,home win REG
2017020934,20172018,R,14,9,away win REG
2017020780,20172018,R,8,12,home win REG
2017021166,20172018,R,6,30,away win OT
2017020217,20172018,R,30,6,home win REG
2017020532,20172018,R,29,5,home win SO
2017020137,20172018,R,20,19,home win REG
2017020708,20172018,R,25,7,away win REG
2017020359,20172018,R,18,12,home win SO
2017020115,20172018,R,28,2,home win REG
2017020980,20172018,R,17,19,home win REG
2017021044,20172018,R,17,29,home win REG
2017020964,20172018,R,15,29,home win REG
2017020043,20172018,R,17,25,home win REG
2017021005,20172018,R,10,15,home win REG
2017020485,20172018,R,16,52,away win REG
2017020628,20172018,R,5,2,away win REG
2017021063,20172018,R,12,3,home win REG
2017020556,20172018,R,19,23,away win REG
2017020377,20172018,R,14,6,home win REG
2017020038,20172018,R,20,24,away win REG
2017020374,20172018,R,10,20,away win REG
2017021219,20172018,R,18,14,away win REG
2017020268,20172018,R,29,8,away win OT
2017020139,20172018,R,12,10,away win REG
2017020745,20172018,R,26,20,away win OT
2017020816,20172018,R,1,9,home win REG
2017021069,20172018,R,23,26,home win REG
2017020395,20172018,R,1,21,away win REG
2017021011,20172018,R,54,1,away win REG
2017020320,20172018,R,22,17,away win REG
2017020341,20172018,R,17,3,home win OT
2017020119,20172018,R,16,53,away win REG
2017021261,20172018,R,7,13,home win REG
2017020697,20172018,R,7,3,home win REG
2017020969,20172018,R,12,6,home win OT
2017020655,20172018,R,16,9,away win REG
2017020691,20172018,R,54,18,home win REG
2017020220,20172018,R,53,15,home win OT
2017021155,20172018,R,12,9,away win REG
2017020755,20172018,R,20,22,home win SO
2017020459,20172018,R,30,28,away win OT
2017021134,20172018,R,6,19,home win OT
2017020643,20172018,R,7,4,home win REG
2017020258,20172018,R,5,18,home win SO
2017020255,20172018,R,30,4,away win REG
2017020369,20172018,R,13,3,away win REG
2017021150,20172018,R,6,25,away win REG
2017020843,20172018,R,7,6,away win REG
2017020689,20172018,R,4,3,home win REG
2017021221,20172018,R,15,5,away win REG
2017020576,20172018,R,7,1,away win OT
2017020191,20172018,R,4,19,away win REG
2017020698,20172018,R,10,4,home win OT
2017021043,20172018,R,19,28,home win REG
2017021123,20172018,R,25,15,home win REG
2017020595,20172018,R,5,17,home win REG
2017020510,20172018,R,13,54,home win REG
2017020694,20172018,R,5,24,home win REG
2017020597,20172018,R,2,21,home win REG
2017020650,20172018,R,6,5,home win OT
2017020866,20172018,R,29,2,away win REG
2017020526,20172018,R,10,29,home win REG
2017020910,20172018,R,13,52,home win REG
2017021224,20172018,R,52,9,away win REG
2017020281,20172018,R,5,9,away win REG
2017021062,20172018,R,23,53,home win REG
2017020293,20172018,R,53,9,away win OT
2017020471,20172018,R,14,19,away win REG
2017020006,20172018,R,8,7,away win SO
2017020031,20172018,R,8,3,home win REG
2017021137,20172018,R,3,4,home win REG
2017021121,20172018,R,5,2,home win REG
2017020105,20172018,R,28,1,away win REG
2017021082,20172018,R,23,24,home win REG
2017020383,20172018,R,23,18,away win REG
2017021122,20172018,R,29,3,away win REG
2017020820,20172018,R,53,52,home win REG
2017020552,20172018,R,8,22,home win REG
2017020909,20172018,R,10,17,away win REG
2017020995,20172018,R,30,21,home win REG
2017020276,20172018,R,3,16,home win REG
2017020714,20172018,R,12,17,away win REG
2017020044,20172018,R,9,23,away win SO
2017020938,20172018,R,21,22,home win OT
2017020752,20172018,R,15,13,away win REG
2017020913,20172018,R,15,7,away win REG
2017020618,20172018,R,2,4,home win REG
2017020720,20172018,R,23,22,home win REG
2017021252,20172018,R,21,28,home win REG
2017020785,20172018,R,21,22,away win OT
2017020878,20172018,R,13,23,away win REG
2017021181,20172018,R,30,18,home win SO
2017020042,20172018,R,4,18,home win REG
2017020066,20172018,R,15,4,home win REG
2017020233,20172018,R,6,3,home win REG
2017020994,20172018,R,17,52,home win REG
2017020428,20172018,R,4,22,away win REG
2017020095,20172018,R,23,6,home win REG
2017020602,20172018,R,14,10,away win REG
2017020796,20172018,R,17,13,home win REG
2017020152,20172018,R,19,12,away win REG
2017020825,20172018,R,22,26,home win REG
2017021142,20172018,R,10,18,away win REG
2017021077,20172018,R,26,53,home win SO
2017020290,20172018,R,3,29,home win REG
2017020131,20172018,R,26,9,away win SO
2017020493,20172018,R,26,3,home win REG
2017021193,20172018,R,13,9,home win OT
2017021177,20172018,R,12,1,home win REG
2017020858,20172018,R,20,2,away win REG
2017020951,20172018,R,5,13,home win REG
2017020036,20172018,R,15,14,home win OT
2017021262,20172018,R,1,15,home win REG
2017020353,20172018,R,14,5,home win REG
2017020158,20172018,R,3,8,home win REG
2017020394,20172018,R,54,52,home win REG
2017020551,20172018,R,4,29,home win SO
2017020922,20172018,R,18,17,away win REG
2017020323,20172018,R,4,2,home win OT
2017020554,20172018,R,21,53,away win REG
2017021026,20172018,R,12,30,home win REG
2017020425,20172018,R,30,26,home win REG
2017021058,20172018,R,30,22,home win REG
2017020326,20172018,R,3,12,away win REG
2017020461,20172018,R,25,3,away win SO
2017020651,20172018,R,3,54,home win REG
2017020048,20172018,R,6,21,home win REG
2017020781,20172018,R,24,9,home win OT
2017020936,20172018,R,15,13,home win REG
2017020815,20172018,R,15,29,away win REG
2017020075,20172018,R,7,26,home win REG
2017020773,20172018,R,2,10,home win REG
2017020333,20172018,R,52,26,away win REG
2017020053,20172018,R,25,18,home win REG
2017020310,20172018,R,29,7,away win REG
2017020223,20172018,R,15,7,home win REG
2017020286,20172018,R,19,22,away win REG
2017020963,20172018,R,23,53,away win REG
2017020849,20172018,R,16,30,home win REG
2017020110,20172018,R,18,3,home win REG
2017021004,20172018,R,2,5,home win OT
2017020121,20172018,R,19,54,home win OT
2017021242,20172018,R,3,2,home win REG
2017020294,20172018,R,22,25,home win REG
2017020730,20172018,R,7,20,away win OT
2017021140,20172018,R,22,9,away win REG
2017020505,20172018,R,14,21,away win REG
2017020435,20172018,R,25,19,home win REG
2017020974,20172018,R,18,52,away win REG
2017020547,20172018,R,16,1,home win REG
2017021036,20172018,R,54,17,away win REG
2017020151,20172018,R,52,29,home win OT
2017020257,20172018,R,2,19,away win REG
2017020968,20172018,R,54,26,home win OT
2017020479,20172018,R,15,6,away win REG
2017020210,20172018,R,5,23,home win REG
2017020298,20172018,R,10,8,away win REG
2017020695,20172018,R,15,1,home win OT
2017020673,20172018,R,4,1,away win REG
2017020654,20172018,R,23,15,home win REG
2017020664,20172018,R,20,14,away win REG
2017020344,20172018,R,18,19,away win REG
2017020636,20172018,R,12,6,home win REG
2017021249,20172018,R,54,22,home win REG
2017020967,20172018,R,23,21,home win REG
2017020818,20172018,R,23,13,home win REG
2017020756,20172018,R,29,53,away win REG
2017020016,20172018,R,3,10,home win REG
2017020153,20172018,R,18,16,away win REG
2017020957,20172018,R,22,26,away win REG
2017020198,20172018,R,1,22,home win REG
2017020211,20172018,R,18,26,away win OT
2017020183,20172018,R,1,23,away win REG
2017020649,20172018,R,14,17,away win REG
2017020946,20172018,R,4,9,away win REG
2017021236,20172018,R,54,23,away win SO
2017020125,20172018,R,17,7,home win REG
2017020925,20172018,R,6,22,away win REG
2017020321,20172018,R,10,13,home win SO
2017020238,20172018,R,53,19,home win SO
2017020579,20172018,R,4,14,away win REG
2017020309,20172018,R,13,24,home win REG
2017020690,20172018,R,25,17,away win REG
2017020385,20172018,R,25,16,away win OT
2017020678,20172018,R,53,28,home win OT
2017020743,20172018,R,52,28,away win OT
2017020470,20172018,R,22,29,away win REG
2017020646,20172018,R,28,52,home win REG
2017020415,20172018,R,4,20,away win REG
2017021235,20172018,R,53,20,away win REG
2017020488,20172018,R,18,22,away win REG
2017021132,20172018,R,53,7,away win REG
2017020661,20172018,R,30,16,away win REG
2017020546,20172018,R,9,13,home win REG
2017020376,20172018,R,25,54,away win REG
2017020439,20172018,R,29,1,away win REG
2017020873,20172018,R,15,52,home win OT
2017020262,20172018,R,1,16,away win REG
2017020024,20172018,R,25,19,home win REG
2017020417,20172018,R,1,29,away win REG
2017020886,20172018,R,24,16,away win REG
2017020975,20172018,R,20,25,home win REG
2017020894,20172018,R,26,7,away win REG
2017020026,20172018,R,54,53,away win OT
2017020615,20172018,R,16,3,away win REG
2017020267,20172018,R,7,5,home win OT
2017020421,20172018,R,18,25,away win REG
2017020522,20172018,R,15,25,away win OT
2017020541,20172018,R,8,20,away win REG
2017020572,20172018,R,10,53,away win REG
2017020725,20172018,R,3,26,home win REG
2017020224,20172018,R,19,1,away win REG
2017020724,20172018,R,28,24,away win REG
2017020336,20172018,R,21,30,home win SO
2017020343,20172018,R,10,12,away win REG
2017021169,20172018,R,13,2,away win REG
2017020148,20172018,R,15,23,home win REG
2017021243,20172018,R,12,4,home win REG
2017020099,20172018,R,1,9,away win OT
2017020672,20172018,R,6,8,away win SO
2017020350,20172018,R,2,9,away win REG
2017021028,20172018,R,15,24,home win REG
2017020653,20172018,R,52,7,away win REG
2017020244,20172018,R,5,15,home win REG
2017020476,20172018,R,25,2,away win REG
2017021032,20172018,R,4,6,home win REG
2017020871,20172018,R,19,18,home win OT
2017020265,20172018,R,25,12,home win REG
2017020253,20172018,R,29,17,away win SO
2017020094,20172018,R,8,26,home win REG
2017020592,20172018,R,26,23,away win REG
2017020104,20172018,R,23,7,away win REG
2017020184,20172018,R,10,24,away win REG
2017020855,20172018,R,23,25,away win REG
2017020328,20172018,R,16,14,home win OT
2017020924,20172018,R,26,52,away win REG
2017021178,20172018,R,2,9,away win REG
2017020607,20172018,R,1,19,home win SO
2017020259,20172018,R,52,53,away win REG
2017020828,20172018,R,8,4,home win REG
2017020448,20172018,R,21,13,away win REG
2017021095,20172018,R,28,20,away win REG
2017020770,20172018,R,26,25,away win REG
2017021083,20172018,R,10,7,away win REG
2017021067,20172018,R,9,13,away win REG
2017021027,20172018,R,21,16,home win OT
2017020400,20172018,R,7,5,home win REG
2017020168,20172018,R,5,52,home win REG
2017021234,20172018,R,18,13,home win REG
2017020078,20172018,R,7,24,away win REG
2017020035,20172018,R,16,10,home win OT
2017020533,20172018,R,9,14,home win SO
2017020594,20172018,R,14,29,away win REG
2017020123,20172018,R,26,10,home win REG
2017020753,20172018,R,21,19,home win REG
2017020327,20172018,R,20,29,home win OT
2017021223,20172018,R,7,10,home win REG
2017020657,20172018,R,13,19,away win REG
2017020999,20172018,R,29,24,home win REG
2017021035,20172018,R,7,9,away win SO
2017020692,20172018,R,28,53,away win SO
2017020434,20172018,R,52,13,home win REG
2017020834,20172018,R,54,28,away win REG
2017021002,20172018,R,16,26,away win REG
2017020436,20172018,R,4,23,away win REG
2017020080,20172018,R,14,17,away win REG
2017020363,20172018,R,4,5,home win OT
2017020389,20172018,R,9,2,away win REG
2017021018,20172018,R,53,22,home win OT
2017021049,20172018,R,54,7,away win SO
2017020663,20172018,R,12,15,away win REG
2017020808,20172018,R,24,10,home win REG
2017021115,20172018,R,1,24,home win REG
2017020068,20172018,R,12,52,home win REG
2017020568,20172018,R,54,24,away win REG
2017020487,20172018,R,28,20,away win REG
2017020985,20172018,R,1,13,home win REG
2017020014,20172018,R,13,14,home win REG
2017020702,20172018,R,53,18,home win SO
2017020088,20172018,R,53,25,home win REG
2017020023,20172018,R,30,12,home win SO
2017021199,20172018,R,53,26,home win REG
2017021130,20172018,R,23,54,home win REG
2017021055,20172018,R,5,10,home win REG
2017020338,20172018,R,14,15,home win REG
2017020002,20172018,R,19,5,away win OT
2017020931,20172018,R,30,1,away win REG
2017020025,20172018,R,29,16,home win REG
2017020640,20172018,R,24,20,home win REG
2017020793,20172018,R,9,4,away win SO
2017020082,20172018,R,5,3,away win OT
2017020693,20172018,R,8,6,home win REG
2017020190,20172018,R,29,13,away win REG
2017021213,20172018,R,7,18,away win REG
2017021151,20172018,R,54,21,home win SO
2017020264,20172018,R,28,26,away win REG
2017020460,20172018,R,15,2,home win REG
2017021072,20172018,R,25,8,home win REG
2017021008,20172018,R,4,13,home win REG
2017021149,20172018,R,24,52,home win OT
2017020409,20172018,R,9,52,home win REG
2017020666,20172018,R,20,13,away win REG
2017021162,20172018,R,26,22,home win REG
2017020213,20172018,R,17,22,away win REG
2017020850,20172018,R,4,53,away win SO
2017021153,20172018,R,17,10,home win REG
2017020458,20172018,R,7,19,home win OT
2017021250,20172018,R,53,23,home win OT
2017020634,20172018,R,22,25,home win REG
2017020297,20172018,R,12,7,away win REG
2017021073,20172018,R,9,14,away win REG
2017020085,20172018,R,23,9,away win REG
2017020899,20172018,R,10,5,home win REG
2017020440,20172018,R,3,15,home win REG
2017021144,20172018,R,26,21,away win REG
2017020170,20172018,R,54,2,home win REG
2017021085,20172018,R,29,4,away win REG
2017020928,20172018,R,25,24,home win REG
2017021117,20172018,R,18,7,away win REG
2017020299,20172018,R,2,14,away win REG
2017020378,20172018,R,9,8,home win REG
2017020308,20172018,R,26,54,home win REG
2017020032,20172018,R,21,6,away win REG
2017021068,20172018,R,19,24,away win REG
2017020751,20172018,R,16,17,away win REG
2017020944,20172018,R,28,16,home win REG
2017021106,20172018,R,30,53,away win REG
2017020516,20172018,R,12,10,home win REG
2017021052,20172018,R,53,21,home win REG
2017020215,20172018,R,8,16,away win REG
2017020392,20172018,R,28,13,away win REG
2017020683,20172018,R,25,6,away win OT
2017020232,20172018,R,30,10,home win REG
2017020779,20172018,R,10,3,away win REG
2017020801,20172018,R,30,25,home win REG
2017020713,20172018,R,10,9,away win REG
2017020252,20172018,R,21,9,home win REG
2017021079,20172018,R,5,3,home win OT
2017020686,20172018,R,2,8,away win OT
2017020844,20172018,R,9,10,home win REG
2017020976,20172018,R,26,54,away win REG
2017020029,20172018,R,4,24,away win OT
2017020241,20172018,R,14,26,away win REG
2017020499,20172018,R,26,2,home win OT
2017020489,20172018,R,14,53,away win REG
2017021020,20172018,R,17,6,home win OT
2017020633,20172018,R,19,4,home win REG
2017020406,20172018,R,16,25,home win SO
2017020784,20172018,R,14,20,away win REG
2017020142,20172018,R,26,8,away win REG
2017020947,20172018,R,21,20,home win REG
2017020517,20172018,R,6,7,away win REG
2017021029,20172018,R,20,7,away win REG
2017020700,20172018,R,19,9,away win REG
2017020418,20172018,R,19,8,away win REG
2017020368,20172018,R,23,2,home win REG
2017021056,20172018,R,3,13,home win SO
2017020513,20172018,R,26,4,away win REG
2017020273,20172018,R,54,22,home win REG
2017020709,20172018,R,1,4,home win REG
2017021266,20172018,R,19,21,home win REG
2017020225,20172018,R,22,2,away win OT
2017021089,20172018,R,16,52,home win REG
2017021048,20172018,R,16,6,home win REG
2017020639,20172018,R,3,53,away win SO
2017020174,20172018,R,14,13,away win REG
2017020420,20172018,R,2,14,home win REG
2017020583,20172018,R,19,25,home win REG
2017020767,20172018,R,8,19,home win REG
2017020332,20172018,R,54,24,away win REG
2017020859,20172018,R,4,54,away win REG
2017020901,20172018,R,17,18,away win REG
2017020187,20172018,R,2,15,home win REG
2017020175,20172018,R,26,19,home win REG
2017021240,20172018,R,30,24,home win REG
2017020880,20172018,R,3,2,home win REG
2017020966,20172018,R,10,14,home win SO
2017020774,20172018,R,28,17,home win SO
2017020970,20172018,R,1,5,away win REG
2017021230,20172018,R,4,2,home win REG
2017021253,20172018,R,9,5,home win REG
2017021136,20172018,R,14,2,away win REG
2017020011,20172018,R,53,24,home win REG
2017021182,20172018,R,6,52,home win SO
2017020497,20172018,R,3,6,away win OT
2017020373,20172018,R,16,18,home win REG
2017020130,20172018,R,13,8,home win REG
2017020275,20172018,R,20,17,home win REG
2017021116,20172018,R,29,6,away win OT
2017020612,20172018,R,24,23,away win REG
2017020524,20172018,R,8,23,away win REG
2017020356,20172018,R,20,21,away win REG
2017020629,20172018,R,28,9,home win OT
2017021185,20172018,R,24,23,home win REG
2017021217,20172018,R,28,54,home win REG
2017020287,20172018,R,54,23,away win REG
2017020495,20172018,R,28,23,home win OT
2017020887,20172018,R,8,53,home win REG
2017020073,20172018,R,9,22,away win REG
2017020279,20172018,R,12,2,home win REG
2017020512,20172018,R,24,1,home win REG
2017020501,20172018,R,52,19,home win REG
2017021086,20172018,R,5,8,away win REG
2017020313,20172018,R,52,18,home win REG
2017020619,20172018,R,12,5,away win REG
2017020347,20172018,R,28,54,home win OT
2017020351,20172018,R,1,17,away win OT
2017021013,20172018,R,17,30,home win REG
2017020842,20172018,R,22,24,home win REG
2017020906,20172018,R,22,21,away win REG
2017021009,20172018,R,18,21,away win OT
2017020508,20172018,R,30,16,home win REG
2017020543,20172018,R,17,6,home win REG
2017020452,20172018,R,54,25,away win REG
2017020362,20172018,R,13,1,away win REG
2017020620,20172018,R,14,8,home win SO
2017020829,20172018,R,18,9,home win OT
2017020422,20172018,R,7,21,away win REG
2017021258,20172018,R,9,6,home win REG
2017021254,20172018,R,7,14,home win REG
2017021247,20172018,R,6,13,home win REG
2017020017,20172018,R,17,9,away win SO
2017021216,20172018,R,22,20,home win REG
2017020868,20172018,R,9,5,home win REG
2017021110,20172018,R,22,14,home win REG
2017020070,20172018,R,29,30,away win OT
2017020933,20172018,R,3,8,home win REG
2017020874,20172018,R,16,54,home win REG
2017020270,20172018,R,15,18,home win REG
2017020008,20172018,R,15,9,away win SO
2017020998,20172018,R,9,54,away win REG
2017021045,20172018,R,20,9,away win REG
2017020357,20172018,R,52,28,home win REG
2017020169,20172018,R,15,20,home win REG
2017020472,20172018,R,20,30,home win SO
2017020553,20172018,R,18,25,home win SO
2017020897,20172018,R,22,53,home win REG
2017020891,20172018,R,2,12,away win REG
2017020680,20172018,R,20,12,away win REG
2017020717,20172018,R,5,28,home win REG
2017020300,20172018,R,16,5,away win REG
2017020875,20172018,R,53,28,away win REG
2017020907,20172018,R,1,12,away win OT
2017020364,20172018,R,29,8,home win REG
2017020856,20172018,R,21,7,away win REG
2017021096,20172018,R,17,24,home win REG
2017020335,20172018,R,2,4,away win OT
2017020468,20172018,R,10,4,home win REG
2017020958,20172018,R,6,7,home win REG
2017020739,20172018,R,7,22,away win REG
2017020705,20172018,R,54,13,home win OT
2017020437,20172018,R,9,26,home win OT
2017020346,20172018,R,26,53,home win OT
2017020478,20172018,R,18,23,away win REG
2017021154,20172018,R,15,8,away win REG
2017020484,20172018,R,10,30,home win REG
2017020177,20172018,R,10,28,home win REG
2017020521,20172018,R,52,18,away win REG
2017021064,20172018,R,54,4,away win REG
2017020979,20172018,R,7,14,away win OT
2017021103,20172018,R,4,12,away win REG
2017021173,20172018,R,53,14,away win REG
2017020463,20172018,R,13,17,away win OT
2017020939,20172018,R,20,53,away win REG
2017020593,20172018,R,10,54,home win REG
2017020010,20172018,R,5,16,home win REG
2017020135,20172018,R,16,54,home win REG
2017020585,20172018,R,16,22,away win OT
2017020611,20172018,R,26,22,away win REG
2017020912,20172018,R,30,2,away win REG
2017020750,20172018,R,6,9,away win REG
2017020483,20172018,R,24,19,away win REG
2017020108,20172018,R,30,52,home win REG
2017020915,20172018,R,9,18,home win REG
2017020027,20172018,R,52,20,home win REG
2017020798,20172018,R,29,2,home win REG
2017020408,20172018,R,26,16,away win REG
2017020260,20172018,R,23,28,home win REG
2017021245,20172018,R,5,29,away win OT
2017020559,20172018,R,17,1,home win REG
2017021034,20172018,R,21,29,home win OT
2017020507,20172018,R,19,52,home win REG
2017020500,20172018,R,25,4,home win OT
2017021099,20172018,R,22,13,away win REG
2017020632,20172018,R,54,16,away win REG
2017020266,20172018,R,19,20,home win REG
2017020642,20172018,R,1,2,home win SO
2017020060,20172018,R,24,21,home win REG
2017021141,20172018,R,15,17,away win REG
2017020608,20172018,R,13,30,home win REG
2017020872,20172018,R,3,30,home win REG
2017020052,20172018,R,19,13,home win REG
2017020989,20172018,R,29,26,home win REG
2017020898,20172018,R,1,14,away win REG
2017020069,20172018,R,21,25,home win REG
2017020443,20172018,R,30,24,away win OT
2017020864,20172018,R,20,6,home win REG
2017020574,20172018,R,54,26,away win OT
2017020229,20172018,R,54,8,home win REG
2017021131,20172018,R,1,28,home win REG
2017020591,20172018,R,30,18,home win REG
2017020567,20172018,R,53,21,away win REG
2017021188,20172018,R,4,21,away win REG
2017020732,20172018,R,1,6,home win REG
2017020656,20172018,R,12,14,home win REG
2017020575,20172018,R,20,28,home win SO
2017021031,20172018,R,53,23,away win REG
2017020186,20172018,R,54,6,home win REG
2017021167,20172018,R,24,22,away win OT
2017020379,20172018,R,24,19,away win REG
2017020996,20172018,R,3,20,away win REG
2017020230,20172018,R,23,20,away win REG
2017020147,20172018,R,25,22,home win REG
2017021057,20172018,R,1,18,away win SO
2017020106,20172018,R,15,17,away win OT
2017020892,20172018,R,21,52,home win REG
2017020366,20172018,R,24,16,home win REG
2017020490,20172018,R,5,54,home win REG
2017020402,20172018,R,10,23,home win REG
2017021176,20172018,R,20,26,home win REG
2017020965,20172018,R,4,8,away win SO
2017020033,20172018,R,19,2,away win SO
2017020571,20172018,R,4,13,home win REG
2017020049,20172018,R,2,24,home win REG
2017020143,20172018,R,4,9,home win REG
2017021203,20172018,R,16,21,home win REG
2017020557,20172018,R,26,28,home win REG
2017020665,20172018,R,23,29,away win REG
2017020018,20172018,R,14,13,home win REG
2017020021,20172018,R,18,5,home win REG
2017020193,20172018,R,25,52,home win REG
2017020530,20172018,R,3,1,home win SO
2017020355,20172018,R,54,53,away win REG
2017020954,20172018,R,16,29,home win REG
2017020352,20172018,R,16,13,away win REG
2017021012,20172018,R,52,12,away win REG
2017020945,20172018,R,23,54,home win REG
2017021251,20172018,R,30,26,home win OT
2017021260,20172018,R,2,17,away win OT
2017020166,20172018,R,15,22,away win REG
2017020830,20172018,R,23,14,home win REG
2017020227,20172018,R,13,12,home win REG
2017020704,20172018,R,5,26,away win REG
2017020726,20172018,R,21,10,away win REG
